date,away team id,home team id,result
2013-11-29,17,2,5,0,away win REG
2013-11-29,19,28,3,6,home win REG
2013-11-29,20,24,2,5,home win REG
2013-11-29,21,30,3,1,away win REG
2013-11-29,22,18,3,0,away win REG
2013-11-29,23,9,5,2,away win REG
2013-11-29,3,6,2,3,home win REG
2013-11-29,5,14,3,0,away win REG
2013-11-29,11,4,1,2,home win REG
2013-11-29,8,15,2,3,home win SO
2013-11-30,1,12,5,2,away win REG
2013-11-30,10,7,2,3,home win OT
2013-11-30,16,25,2,1,away win SO
2013-11-30,22,29,2,4,home win REG
2013-11-30,23,3,2,5,home win REG
